weight logl amplitude offset frequency phase
0.000000000000000000e+00 -1.086719282878118065e+03 3.776411407854499025e+00 -1.578136275856254489e+00 4.441247779788801253e+00 5.839880935626991842e+00
0.000000000000000000e+00 -1.081438846922236053e+03 4.333901421708401536e+00 1.404272880105225330e+00 1.205782854051967945e+00 4.382888202235852404e+00
0.000000000000000000e+00 -1.076113406469336951e+03 4.459416216454315851e+00 1.194890115261311170e+00 1.287669973025535652e+00 2.361424866131339950e+00
0.000000000000000000e+00 -1.070949956083918551e+03 2.724447578862547736e+00 -1.772374126745500877e+00 1.868089164442250816e+00 4.057884539616585684e+00
0.000000000000000000e+00 -1.054571409958711456e+03 4.010225646333587690e+00 4.601428411344521407e-02 3.311971450520411420e+00 5.271506123602041960e+00
0.000000000000000000e+00 -1.053012789621122238e+03 2.293092312371705965e+00 -1.876675422457535714e+00 5.279571596238721298e+00 5.063905528776796672e+00
0.000000000000000000e+00 -1.050650707140323220e+03 4.235522279020368153e+00 9.408528447885098345e-01 2.431916843591515942e+00 2.223822114268235506e+00
0.000000000000000000e+00 -1.032443087464812834e+03 3.328399817199040100e+00 -1.371896485558498302e+00 2.355808280268687938e+00 3.859858671468011426e+00
0.000000000000000000e+00 -1.024956359704453007e+03 3.507265905296145014e+00 -5.417744905723624882e-01 2.608741735731650024e+00 5.521170998367977312e+00
0.000000000000000000e+00 -1.019666765108396817e+03 4.696530499297403516e+00 -1.360072976837867653e+00 5.806288350944768695e+00 2.479455231989630803e+00
0.000000000000000000e+00 -1.018763348887802181e+03 3.981767680541750565e+00 -5.177569802045751679e-01 4.723583169485123356e+00 6.127682794143940903e+00
0.000000000000000000e+00 -1.016270824334543590e+03 2.921715400195246559e+00 -1.631219461236665502e+00 2.369614471992241178e+00 1.936177272174968156e+00
0.000000000000000000e+00 -1.007895444450485684e+03 4.114293110063688808e+00 1.963828910568530706e+00 3.857786077609397957e+00 6.014030479268260621e+00
0.000000000000000000e+00 -1.007802721654894754e+03 3.125301507358017261e+00 -1.752051614119016776e+00 2.918463489683706058e+00 3.867198109310923670e-01
0.000000000000000000e+00 -1.003499879446135310e+03 4.721351149864362995e+00 5.711195368313539689e-01 5.137230284816538095e+00 8.435077584673431605e-01
0.000000000000000000e+00 -9.906941981758869815e+02 3.660865345437281260e+00 -6.826926852456383088e-02 1.166937482192829556e+00 4.194142383242150274e+00
0.000000000000000000e+00 -9.903626708418211138e+02 3.635085288705397044e+00 1.714808578645640846e+00 3.589244968933395175e+00 1.404238173727401007e+00
0.000000000000000000e+00 -9.879824576244998298e+02 1.646164194041941364e+00 -1.890566636308760984e+00 2.756347746021286849e+00 5.380619962341202545e+00
0.000000000000000000e+00 -9.870234226415700505e+02 3.682416118368172508e+00 3.579195399492052232e-01 3.693339884222101244e+00 1.693226349458425206e+00
0.000000000000000000e+00 -9.867306040105158900e+02 4.132337764606361930e+00 -5.135718150758039613e-02 2.727058551633426919e+00 4.130166469895257819e+00
0.000000000000000000e+00 -9.850379507100385581e+02 3.137016813517318869e+00 1.646426479270408194e+00 1.586278571291583006e+00 5.549757064339043033e+00
0.000000000000000000e+00 -9.827197054713202533e+02 3.835934080629835208e+00 9.728497805727793768e-01 6.893892866443350753e-01 5.747568020091338603e+00
0.000000000000000000e+00 -9.823447901891894389e+02 3.892576949683098420e+00 -8.704244262562870205e-01 3.992834639971681199e+00 2.776929904971846774e+00
0.000000000000000000e+00 -9.742619665621766671e+02 3.240143953474291294e+00 -1.831202761437078941e+00 5.273711403791452312e+00 4.218526079784139959e+00
0.000000000000000000e+00 -9.710581814051761285e+02 4.282599987821183340e+00 1.391539705535215887e+00 3.907208472179262593e+00 5.827207058459701550e+00
0.000000000000000000e+00 -9.709685791090942075e+02 4.006764049369237135e+00 1.011951699794139792e+00 8.767714600449671991e-01 3.463993087832998308e-01
0.000000000000000000e+00 -9.594358460845741092e+02 4.396411227282317924e+00 -4.731937179834537766e-01 5.784511891326174826e+00 1.613568316704982131e+00
0.000000000000000000e+00 -9.529693032178146268e+02 2.260695374192252416e+00 -1.919874499998239337e+00 1.668603312794668003e+00 4.567586371080206042e+00
0.000000000000000000e+00 -9.516573653270664863e+02 3.451600515760537391e+00 -1.728906164051008609e+00 3.509882186826072115e+00 5.213998061934953299e+00
0.000000000000000000e+00 -9.452040874355670894e+02 4.036522690982560668e+00 -1.150510920229510070e+00 4.447629271059486911e+00 8.006642190530120773e-02
0.000000000000000000e+00 -9.410190185221654247e+02 2.187952129458210049e+00 -1.884581734681150866e+00 4.134049320580138520e+00 3.593944464573570752e+00
0.000000000000000000e+00 -9.404753494418804394e+02 3.149933466445736130e+00 -1.647984840188166711e+00 4.786831374350994928e+00 3.847987385112206837e+00
0.000000000000000000e+00 -9.248604506273997004e+02 4.571308691246204425e+00 1.519595928748245228e-01 3.505785967854517349e+00 1.125754901912698447e+00
0.000000000000000000e+00 -9.224561549121041253e+02 4.846844390497423660e+00 -1.192418903264651941e+00 5.606419680619433521e+00 3.307672796874742360e+00
0.000000000000000000e+00 -9.187943911045512095e+02 2.722114694150277181e+00 -1.985034139190489544e+00 3.175394076858138348e+00 6.016020714752106535e+00
0.000000000000000000e+00 -9.142592598462492788e+02 4.205311838117713918e+00 4.403139142829983754e-01 5.081737598641732134e+00 1.199868586526017911e+00
0.000000000000000000e+00 -9.089835321439171594e+02 2.590281026343665083e+00 -1.870601459968531888e+00 5.714492436267038400e+00 5.115517370341360781e+00
0.000000000000000000e+00 -8.928093518339420598e+02 1.948198720382677163e+00 -1.925107448008470001e+00 2.444791622479214777e+00 2.175720655769579182e+00
0.000000000000000000e+00 -8.926271228348265367e+02 3.443909623596008718e+00 1.482539913072984827e+00 1.329747355507314932e+00 5.604539389383981884e+00
0.000000000000000000e+00 -8.875292522474081807e+02 3.022038240371090367e+00 -1.073754227101498149e+00 2.063599808297635896e+00 5.433229635994393902e+00
0.000000000000000000e+00 -8.871569760424455353e+02 3.703097735888660758e+00 2.634729648898574972e-01 5.505163510876420752e-01 1.304116234045312961e+00
0.000000000000000000e+00 -8.866035033067421409e+02 4.378303085499138270e+00 3.727753941543667793e-01 4.823985218375554496e+00 3.603744021936468034e+00
0.000000000000000000e+00 -8.854764251710618055e+02 2.392063516781852694e+00 -1.592728967933445983e+00 4.227997719940969290e+00 4.391836825059990623e+00
0.000000000000000000e+00 -8.831557713965166840e+02 4.094104716869734872e+00 1.060387119943484002e+00 1.988886828096672499e+00 1.686901216873588183e+00
