weight logl amplitude offset frequency phase
0.000000000000000000e+00 -1.003499879446135310e+03 9.442702299728725768e-01 6.427798842078384922e-01 8.431327790575523506e-01 1.342484292964422066e-01
0.000000000000000000e+00 -9.906941981758869815e+02 7.321730690874562741e-01 4.829326828688590423e-01 1.212613603986962829e-01 6.675184923242106771e-01
0.000000000000000000e+00 -9.903626708418211138e+02 7.270170577410793866e-01 9.287021446614102116e-01 5.616809034424354863e-01 2.234914466270515598e-01
0.000000000000000000e+00 -9.879824576244998298e+02 3.292328388083882729e-01 2.735834092280975405e-02 4.102450447311430937e-01 8.563522639055302088e-01
0.000000000000000000e+00 -9.870234226415700505e+02 7.364832236736345017e-01 5.894798849873013058e-01 5.806072516767456504e-01 2.694853432897533763e-01
0.000000000000000000e+00 -9.867306040105158900e+02 8.264675529212723859e-01 4.871607046231049010e-01 4.049197366606230863e-01 6.573364094762340626e-01
0.000000000000000000e+00 -9.850379507100385581e+02 6.274033627034637517e-01 9.116066198176020485e-01 1.975051947802878294e-01 8.832712697487246079e-01
0.000000000000000000e+00 -9.827197054713202533e+02 7.671868161259670638e-01 7.432124451431948442e-01 3.443441575351546824e-02 9.147538611544345777e-01
0.000000000000000000e+00 -9.823447901891894389e+02 7.785153899366197283e-01 2.823938934359282449e-01 6.350608436312147331e-01 4.419621209959766484e-01
0.000000000000000000e+00 -9.742619665621766671e+02 6.480287906948583032e-01 4.219930964073026480e-02 8.679475279620822992e-01 6.713992781597211135e-01
0.000000000000000000e+00 -9.710581814051761285e+02 8.565199975642366903e-01 8.478849263838039718e-01 6.194924494871386633e-01 9.274288077738446212e-01
0.000000000000000000e+00 -9.709685791090942075e+02 8.013528098738473826e-01 7.529879249485349479e-01 6.850390182635768266e-02 5.513116227647796297e-02
0.000000000000000000e+00 -9.594358460845741092e+02 8.792822454564634960e-01 3.817015705041365559e-01 9.608203438774862715e-01 2.568073736200667812e-01
0.000000000000000000e+00 -9.529693032178146268e+02 4.521390748384505054e-01 2.003137500044016583e-02 2.124733295990305360e-01 7.269539489565869372e-01
0.000000000000000000e+00 -9.516573653270664863e+02 6.903201031521074560e-01 6.777345898724784767e-02 5.472513066956494754e-01 8.298335648285101174e-01
0.000000000000000000e+00 -9.452040874355670894e+02 8.073045381965121559e-01 2.123722699426224825e-01 7.177507765562702868e-01 1.274296682190989571e-02
0.000000000000000000e+00 -9.410190185221654247e+02 4.375904258916419876e-01 2.885456632971228341e-02 6.607362401054797107e-01 5.719940267346389495e-01
0.000000000000000000e+00 -9.404753494418804394e+02 6.299866932891472482e-01 8.800378995295832230e-02 7.794238862456354111e-01 6.124262132958644411e-01
0.000000000000000000e+00 -9.248604506273997004e+02 9.142617382492408407e-01 5.379898982187061307e-01 5.465065396099122452e-01 1.791694573493377574e-01
0.000000000000000000e+00 -9.224561549121041253e+02 9.693688780994847987e-01 2.018952741838370146e-01 9.284399419308061452e-01 5.264324757532099497e-01
0.000000000000000000e+00 -9.187943911045512095e+02 5.444229388300554362e-01 3.741465202377614041e-03 4.864352867014797299e-01 9.574794344960351200e-01
0.000000000000000000e+00 -9.142592598462492788e+02 8.410623676235426949e-01 6.100784785707495939e-01 8.330431997530421961e-01 1.909650166063012744e-01
0.000000000000000000e+00 -9.089835321439171594e+02 5.180562052687329722e-01 3.234963500786702806e-02 9.480895338667342243e-01 8.141598759622814541e-01
0.000000000000000000e+00 -8.928093518339420598e+02 3.896397440765354547e-01 1.872313799788249966e-02 3.535984768144027068e-01 3.462766971528685733e-01
0.000000000000000000e+00 -8.926271228348265367e+02 6.887819247192017436e-01 8.706349782682462068e-01 1.508631555467845331e-01 8.919901475736934371e-01
0.000000000000000000e+00 -8.875292522474081807e+02 6.044076480742180957e-01 2.315614432246254628e-01 2.842908742359337992e-01 8.647253535218870635e-01
0.000000000000000000e+00 -8.871569760424455353e+02 7.406195471777321515e-01 5.658682412224643743e-01 9.184791106844003572e-03 2.075565450146986679e-01
0.000000000000000000e+00 -8.866035033067421409e+02 8.756606170998276761e-01 5.931938485385916948e-01 7.861791306137372315e-01 5.735536747290566062e-01
0.000000000000000000e+00 -8.854764251710618055e+02 4.784127033563705389e-01 1.018177580166385043e-01 6.778177672619943861e-01 6.989825399613130985e-01
0.000000000000000000e+00 -8.831557713965166840e+02 8.188209433739469523e-01 7.650967799858710006e-01 2.707066960175767978e-01 2.684786671731649310e-01
0.000000000000000000e+00 -8.791166190759337269e+02 7.472671908366911309e-01 8.884025112451691131e-01 6.604890023033677116e-01 7.249246298077495210e-01
0.000000000000000000e+00 -8.773684536596634871e+02 3.812451977248899615e-01 3.763464135967620194e-03 1.614920010582366894e-01 8.011377477437466865e-01
0.000000000000000000e+00 -8.723297374286604509e+02 7.364022469031826779e-01 6.313201259080420957e-01 6.462098832606976151e-01 2.621751357041639530e-01
0.000000000000000000e+00 -8.723197625594830242e+02 6.197278006797036776e-01 1.511606040510350413e-01 3.203187582279219958e-01 8.568608142943265893e-01
0.000000000000000000e+00 -8.706948551562855982e+02 7.277193714507793620e-01 5.678227346044649737e-01 4.676718579820198229e-01 5.105572553722950158e-01
0.000000000000000000e+00 -8.691396778891673875e+02 3.836826199273104532e-01 6.069539883479302400e-02 1.204446445256974751e-01 8.087095124715616423e-01
0.000000000000000000e+00 -8.663961798039756559e+02 5.752701092145913186e-01 1.693668728152334380e-01 7.704993408872246041e-01 7.843333058196740870e-01
0.000000000000000000e+00 -8.653328172836546628e+02 8.563197682052294812e-01 6.422279857288304417e-01 1.667161702590451711e-01 5.760322556633754587e-01
0.000000000000000000e+00 -8.646202299190211988e+02 5.732025379112215546e-01 2.886249871350278218e-01 8.940621852555337146e-01 7.004173362274782599e-01
0.000000000000000000e+00 -8.600794801802481970e+02 6.877914434641086983e-01 1.856487436975322591e-01 8.544906063131798568e-01 6.956029722468932697e-01
0.000000000000000000e+00 -8.569907701743768484e+02 7.907219922888729657e-01 6.307993422967081987e-01 1.205918649284350996e-01 2.144464066983686745e-02
0.000000000000000000e+00 -8.536238689793796084e+02 6.722660085827230070e-01 3.137953062853141573e-01 8.330908194418406021e-01 8.062229690128993598e-01
0.000000000000000000e+00 -8.483007741658540226e+02 7.329284176073185275e-01 2.018075993398452672e-01 6.819062556260752084e-01 9.184331454770522374e-02
0.000000000000000000e+00 -8.466063773815836839e+02 5.285027802725316137e-01 8.595475969273991268e-01 4.315264873895076070e-01 9.599262521850883134e-01
0.000000000000000000e+00 -8.454577166866901052e+02 7.526928693874697096e-01 5.206747257418196106e-01 1.578203205744597160e-01 8.410798371126718687e-01
0.000000000000000000e+00 -8.375834841888156461e+02 7.267633216345285030e-01 5.575339696570115189e-01 6.724395917754809604e-01 8.209479124424453600e-01
0.000000000000000000e+00 -8.375153519579872636e+02 5.507911435637999897e-01 8.988615785290399174e-01 1.497283151876515062e-01 1.267080114148921854e-01
0.000000000000000000e+00 -8.373658216133927681e+02 5.426097160358753779e-01 1.559437016804898768e-01 8.299342548958899002e-01 5.008765194998598957e-01
0.000000000000000000e+00 -8.366342932724393222e+02 4.445788096916902798e-01 8.287099708839384959e-02 8.525042289818237640e-01 5.381569634628310395e-01
0.000000000000000000e+00 -8.363858308365678340e+02 4.859678804749070213e-01 1.054423664404546823e-01 6.584195666343273246e-03 2.355629897713547027e-01
0.000000000000000000e+00 -8.355195321044424190e+02 6.160324870610016657e-01 3.428167587066366373e-01 8.271255782714037608e-02 7.629287912335334099e-01
0.000000000000000000e+00 -8.287781083151113535e+02 5.582263386859726007e-01 1.736404039293806267e-01 1.180728454795345606e-01 4.766142154505677020e-01
0.000000000000000000e+00 -8.254112432808640278e+02 5.575032206076508956e-01 5.625787104277953921e-01 4.081740743605835053e-01 8.162230957398800557e-01
0.000000000000000000e+00 -8.243051179748968025e+02 5.900478449969278616e-01 2.029031622777283106e-01 9.005248217386241372e-02 5.375380771825928328e-01
0.000000000000000000e+00 -8.225507834299362457e+02 5.795528594528979172e-01 2.353315319647653059e-01 7.149220729474031755e-01 6.321772428179822656e-01
0.000000000000000000e+00 -8.219678228197586805e+02 4.720159103791151667e-01 9.831947257074252766e-01 1.911548122033190911e-01 3.356680139432421939e-02
0.000000000000000000e+00 -8.218408487427304863e+02 4.458546914352313761e-01 9.808675262867450062e-02 3.178437694679140391e-01 3.991256190057181907e-01
